Year,113 Cause Name,Cause Name,State,Deaths,Population,Crude Rate,Age Adjusted Rate
2004,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Minnesota,477,5087713,9.4,8.8
2004,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2542,5087713,50,47.1
2004,Atherosclerosis (I70),Atherosclerosis,Minnesota,130,5087713,2.6,2.4
2004,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Minnesota,300,5087713,5.9,5.7
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,750,5087713,14.7,13.6
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,1839,5087713,36.1,35.7
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,Minnesota,15,5087713,,
2004,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Minnesota,230,5087713,4.5,4.3
2004,Peptic ulcer (K25-K28),Peptic ulcer,Minnesota,54,5087713,1.1,1
2004,Hernia (K40-K46),Hernia,Minnesota,41,5087713,0.8,0.8
2004,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Minnesota,333,5087713,6.5,6.4
2004,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Minnesota,64,5087713,1.3,1.2
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,669,5087713,13.1,12.5
2004,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Minnesota,11,5087713,,
2004,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Minnesota,147,5087713,2.9,2.9
2004,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Minnesota,196,5087713,3.9,3.8
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,1867,5087713,36.7,35.5
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Minnesota,524,5087713,10.3,10.2
2004,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Minnesota,134,5087713,2.6,2.6
2004,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Minnesota,68,5087713,1.3,1.3
2004,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Minnesota,33,5087713,0.6,0.6
2004,Septicemia (A40-A41),Septicemia,Mississippi,500,2889010,17.3,17.9
2004,Viral hepatitis (B15-B19),Viral hepatitis,Mississippi,44,2889010,1.5,1.5
2004,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Mississippi,164,2889010,5.7,6
2004,Malignant neoplasms (C00-C97),Cancer,Mississippi,5983,2889010,207.1,209.8
2004,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Mississippi,118,2889010,4.1,4.2
2004,Anemias (D50-D64),Anemias,Mississippi,39,2889010,1.3,1.4
2004,Diabetes mellitus (E10-E14),Diabetes,Mississippi,665,2889010,23,23.6
2004,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Mississippi,42,2889010,1.5,1.6
2004,"Meningitis (G00,G03)",Meningitis,Mississippi,13,2889010,,
2004,Parkinson disease (G20-G21),Parkinson disease,Mississippi,143,2889010,4.9,5.3
2004,Alzheimer disease (G30),Alzheimer's disease,Mississippi,630,2889010,21.8,23.6
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,8282,2889010,286.7,298.8
2004,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Mississippi,353,2889010,12.2,12.7
2004,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1651,2889010,57.1,59.8
2004,Atherosclerosis (I70),Atherosclerosis,Mississippi,42,2889010,1.5,1.6
2004,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Mississippi,134,2889010,4.6,4.8
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,637,2889010,22,23.3
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1350,2889010,46.7,48.3
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,Mississippi,16,2889010,,
2004,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Mississippi,183,2889010,6.3,6.7
2004,Peptic ulcer (K25-K28),Peptic ulcer,Mississippi,43,2889010,1.5,1.5
2004,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Mississippi,267,2889010,9.2,9.2
2004,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Mississippi,39,2889010,1.3,1.4
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,662,2889010,22.9,23.9
2004,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Mississippi,10,2889010,,
2004,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",Mississippi,11,2889010,,
2004,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Mississippi,193,2889010,6.7,6.4
2004,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Mississippi,121,2889010,4.2,4
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,1703,2889010,58.9,59.9
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Mississippi,350,2889010,12.1,12.2
2004,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Mississippi,283,2889010,9.8,9.9
2004,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Mississippi,58,2889010,2,2
2004,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Mississippi,16,2889010,,
2004,Tuberculosis (A16-A19),Tuberculosis,Missouri,10,5747741,,
2004,Septicemia (A40-A41),Septicemia,Missouri,669,5747741,11.6,10.7
2004,Viral hepatitis (B15-B19),Viral hepatitis,Missouri,118,5747741,2.1,2
2004,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Missouri,145,5747741,2.5,2.6
2004,Malignant neoplasms (C00-C97),Cancer,Missouri,12450,5747741,216.6,201.1
2004,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Missouri,278,5747741,4.8,4.5
2004,Anemias (D50-D64),Anemias,Missouri,124,5747741,2.2,2
2004,Diabetes mellitus (E10-E14),Diabetes,Missouri,1461,5747741,25.4,23.6
2004,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Missouri,72,5747741,1.3,1.1
2004,"Meningitis (G00,G03)",Meningitis,Missouri,14,5747741,,
2004,Parkinson disease (G20-G21),Parkinson disease,Missouri,401,5747741,7,6.4
2004,Alzheimer disease (G30),Alzheimer's disease,Missouri,1381,5747741,24,21.9
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,15500,5747741,269.7,248.5
2004,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Missouri,432,5747741,7.5,6.9
2004,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3503,5747741,60.9,56.1
2004,Atherosclerosis (I70),Atherosclerosis,Missouri,302,5747741,5.3,4.8
2004,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Missouri,268,5747741,4.7,4.3
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1389,5747741,24.2,22.1
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,2731,5747741,47.5,44.1
2004,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Missouri,439,5747741,7.6,7
2004,Peptic ulcer (K25-K28),Peptic ulcer,Missouri,62,5747741,1.1,1
2004,Diseases of appendix (K35-K38),Diseases of appendix,Missouri,13,5747741,,
2004,Hernia (K40-K46),Hernia,Missouri,42,5747741,0.7,0.7
2004,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Missouri,432,5747741,7.5,7.1
2004,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Missouri,62,5747741,1.1,1
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1083,5747741,18.8,17.4
2004,"Infections of kidney (N10-N12,N13.6,N15.1)",Infections of kidney,Missouri,12,5747741,,
2004,Hyperplasia of prostate (N40),Hyperplasia of prostate,Missouri,12,5747741,,
2004,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Missouri,277,5747741,4.8,5
2004,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Missouri,219,5747741,3.8,3.9
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,2728,5747741,47.5,46.4
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Missouri,715,5747741,12.4,12.4
2004,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Missouri,369,5747741,6.4,6.5
2004,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Missouri,48,5747741,0.8,0.8
2004,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Missouri,159,5747741,2.8,2.5
2004,Septicemia (A40-A41),Septicemia,Montana,70,930009,7.5,6.7
2004,Viral hepatitis (B15-B19),Viral hepatitis,Montana,22,930009,2.4,2.1
2004,Malignant neoplasms (C00-C97),Cancer,Montana,1867,930009,200.8,179.6
2004,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Montana,55,930009,5.9,5.4
2004,Anemias (D50-D64),Anemias,Montana,15,930009,,
2004,Diabetes mellitus (E10-E14),Diabetes,Montana,237,930009,25.5,22.7
2004,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Montana,12,930009,,
2004,Parkinson disease (G20-G21),Parkinson disease,Montana,59,930009,6.3,5.7
2004,Alzheimer disease (G30),Alzheimer's disease,Montana,228,930009,24.5,21.5
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,1838,930009,197.6,175.1
2004,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Montana,46,930009,4.9,4.3
2004,Cerebrovascular diseases (I60-I69),Stroke,Montana,484,930009,52,46.1
2004,Atherosclerosis (I70),Atherosclerosis,Montana,47,930009,5.1,4.4
2004,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Montana,49,930009,5.3,4.8
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,165,930009,17.7,15.5
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,578,930009,62.1,55.9
2004,"Pneumoconioses and chemical effects (J60-J66,J68,U07.0)",Pneumoconioses and chemical effects,Montana,10,930009,,
2004,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Montana,67,930009,7.2,6.4
2004,Peptic ulcer (K25-K28),Peptic ulcer,Montana,25,930009,2.7,2.3
2004,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Montana,95,930009,10.2,9.1
2004,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Montana,16,930009,,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,108,930009,11.6,10.3
2004,"Pregnancy, childbirth and the puerperium (O00-O99)","Pregnancy, childbirth and the puerperium",Montana,10,930009,,
2004,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Montana,22,930009,2.4,2.6
2004,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Montana,31,930009,3.3,3.5
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,535,930009,57.5,55.3
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Montana,175,930009,18.8,18.8
2004,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Montana,25,930009,2.7,2.8
2004,Septicemia (A40-A41),Septicemia,Nebraska,133,1749370,7.6,6.9
2004,Viral hepatitis (B15-B19),Viral hepatitis,Nebraska,13,1749370,,
2004,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Nebraska,11,1749370,,
2004,Malignant neoplasms (C00-C97),Cancer,Nebraska,3270,1749370,186.9,173.7
2004,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Nebraska,88,1749370,5,4.4
2004,Anemias (D50-D64),Anemias,Nebraska,27,1749370,1.5,1.4
2004,Diabetes mellitus (E10-E14),Diabetes,Nebraska,395,1749370,22.6,20.5
2004,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Nebraska,19,1749370,,
2004,Parkinson disease (G20-G21),Parkinson disease,Nebraska,136,1749370,7.8,6.8
2004,Alzheimer disease (G30),Alzheimer's disease,Nebraska,459,1749370,26.2,22
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3738,1749370,213.7,187.2
2004,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Nebraska,175,1749370,10,8.6
2004,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,978,1749370,55.9,48.5
2004,Atherosclerosis (I70),Atherosclerosis,Nebraska,103,1749370,5.9,5
2004,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Nebraska,87,1749370,5,4.4
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,347,1749370,19.8,17.3
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,815,1749370,46.6,42.2
2004,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Nebraska,132,1749370,7.5,6.5
2004,Peptic ulcer (K25-K28),Peptic ulcer,Nebraska,32,1749370,1.8,1.6
2004,Hernia (K40-K46),Hernia,Nebraska,18,1749370,,
2004,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Nebraska,116,1749370,6.6,6.4
2004,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Nebraska,23,1749370,1.3,1.2
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,283,1749370,16.2,14.5
2004,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Nebraska,82,1749370,4.7,4.4
2004,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Nebraska,64,1749370,3.7,3.4
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,743,1749370,42.5,39.7
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nebraska,166,1749370,9.5,9.5
2004,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Nebraska,39,1749370,2.2,2.2
2004,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Nebraska,14,1749370,,
2004,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Nebraska,13,1749370,,
2004,Septicemia (A40-A41),Septicemia,Nevada,395,2346222,16.8,19.1
2004,Viral hepatitis (B15-B19),Viral hepatitis,Nevada,56,2346222,2.4,2.4
2004,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,Nevada,79,2346222,3.4,3.3
2004,Malignant neoplasms (C00-C97),Cancer,Nevada,4119,2346222,175.6,191.9
2004,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,Nevada,90,2346222,3.8,4.3
2004,Anemias (D50-D64),Anemias,Nevada,20,2346222,0.9,1.2
2004,Diabetes mellitus (E10-E14),Diabetes,Nevada,290,2346222,12.4,13.9
2004,Nutritional deficiencies (E40-E64),Nutritional deficiencies,Nevada,10,2346222,,
2004,"Meningitis (G00,G03)",Meningitis,Nevada,12,2346222,,
2004,Parkinson disease (G20-G21),Parkinson disease,Nevada,99,2346222,4.2,5.5
2004,Alzheimer disease (G30),Alzheimer's disease,Nevada,292,2346222,12.4,18.2
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,4693,2346222,200,240
2004,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,Nevada,131,2346222,5.6,7.2
2004,Cerebrovascular diseases (I60-I69),Stroke,Nevada,1030,2346222,43.9,54.6
2004,Atherosclerosis (I70),Atherosclerosis,Nevada,121,2346222,5.2,7.1
2004,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,Nevada,90,2346222,3.8,4.5
2004,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,402,2346222,17.1,21.5
2004,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1124,2346222,47.9,57.2
2004,Pneumonitis due to solids and liquids (J69),Pneumonitis due to solids and liquids,Nevada,108,2346222,4.6,6
2004,Peptic ulcer (K25-K28),Peptic ulcer,Nevada,25,2346222,1.1,1.3
2004,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Nevada,286,2346222,12.2,12
2004,Cholelithiasis and other disorders of gallbladder (K80-K82),Cholelithiasis and other disorders of gallbladder,Nevada,16,2346222,,
2004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,425,2346222,18.1,21.8
2004,Certain conditions originating in the perinatal period (P00-P96),Conditions originated in perinatal period,Nevada,110,2346222,4.7,4.4
2004,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",Congenital malformations,Nevada,83,2346222,3.5,3.5
2004,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,1021,2346222,43.5,45.2
2004,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",Suicide,Nevada,440,2346222,18.8,18.9
2004,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",Assault (homicide),Nevada,186,2346222,7.9,7.8
2004,"Legal intervention (Y35,Y89.0)",Legal intervention,Nevada,11,2346222,,
2004,"Complications of medical and surgical care (Y40-Y84,Y88)",Complications of medical and surgical care,Nevada,18,2346222,,
2004,Enterocolitis due to Clostridium difficile (A04.7),Enterocolitis due to Clostridium difficile,Nevada,14,2346222,,
2004,Septicemia (A40-A41),Septicemia,New Hampshire,91,1290121,7.1,7
2004,Viral hepatitis (B15-B19),Viral hepatitis,New Hampshire,15,1290121,,
2004,Human immunodeficiency virus (HIV) disease (B20-B24),Human immunodeficiency virus,New Hampshire,16,1290121,,
2004,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2554,1290121,198,194.8
2004,"In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)",In situ neoplasms,New Hampshire,78,1290121,6,6.1
2004,Anemias (D50-D64),Anemias,New Hampshire,19,1290121,,
2004,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,313,1290121,24.3,24
2004,Parkinson disease (G20-G21),Parkinson disease,New Hampshire,87,1290121,6.7,6.9
2004,Alzheimer disease (G30),Alzheimer's disease,New Hampshire,331,1290121,25.7,25.9
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2639,1290121,204.6,203.4
2004,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension,New Hampshire,77,1290121,6,6
2004,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,586,1290121,45.4,45.5
2004,Atherosclerosis (I70),Atherosclerosis,New Hampshire,71,1290121,5.5,5.6
2004,Aortic aneurysm and dissection (I71),Aortic aneurysm and dissection,New Hampshire,67,1290121,5.2,5.3
